log_id,student_id,course_id,activity_type,timestamp,duration_min
7298,289,21,Discussion,2023-11-16 06:50:57,8
7299,1451,18,Video,2025-03-13 02:31:46,25
7300,289,81,Quiz,2023-07-31 12:02:10,19
7301,674,82,Quiz,2025-01-15 08:16:38,12
7302,1003,64,Video,2024-12-20 11:27:30,13
7303,25,47,Reading,2025-04-16 13:38:33,84
7304,1349,11,Discussion,2025-01-06 02:58:59,86
7305,1089,14,Quiz,2024-07-18 08:17:16,84
7306,1296,54,Reading,2025-04-02 08:09:48,119
7307,1059,80,Discussion,2025-03-07 20:33:14,6
7308,79,89,Discussion,2023-07-18 02:53:43,105
7309,915,98,Video,2024-02-23 10:15:56,120
7310,911,24,Assignment,2024-05-13 21:31:44,68
7311,658,27,Discussion,2024-01-03 13:04:58,4
7312,751,91,Discussion,2025-01-13 21:10:36,56
7313,57,32,Quiz,2024-09-22 19:14:21,85
7314,192,56,Video,2024-08-04 16:56:45,8
7315,435,4,Assignment,2024-10-11 12:26:59,11
7316,142,14,Reading,2024-06-28 03:22:42,62
7317,1344,93,Discussion,2025-01-07 11:01:00,105
7318,295,14,Discussion,2024-03-11 14:11:18,6
7319,1370,35,Assignment,2024-04-10 11:32:17,51
7320,150,82,Quiz,2025-04-11 14:06:29,52
7321,908,75,Quiz,2024-01-14 15:08:58,103
7322,263,13,Video,2024-08-06 01:22:24,43
7323,999,58,Assignment,2025-01-24 20:23:30,78
7324,1218,12,Assignment,2023-09-22 17:46:55,42
7325,287,3,Video,2024-11-20 22:28:11,83
7326,105,54,Discussion,2024-11-29 17:36:31,35
7327,454,31,Discussion,2023-10-18 09:54:22,110
7328,829,27,Video,2024-11-17 22:34:43,33
7329,1309,95,Reading,2024-08-16 18:39:18,114
7330,875,88,Assignment,2024-11-05 16:05:55,72
7331,961,84,Discussion,2024-01-12 02:04:26,100
7332,1159,25,Quiz,2024-01-08 02:41:47,98
7333,1160,58,Video,2024-12-19 00:12:09,78
7334,997,50,Quiz,2024-07-13 09:52:29,49
7335,23,23,Discussion,2024-08-28 13:24:03,40
7336,140,54,Quiz,2023-11-19 09:19:17,78
7337,745,52,Discussion,2025-04-09 17:35:00,70
7338,1355,94,Reading,2025-05-16 16:02:51,43
7339,783,71,Reading,2023-07-28 08:29:56,50
7340,175,27,Assignment,2024-09-19 01:30:16,13
7341,671,13,Assignment,2024-04-28 03:52:40,47
7342,910,78,Reading,2024-02-25 10:07:25,23
7343,68,12,Discussion,2023-11-07 11:41:42,41
7344,1337,70,Quiz,2024-05-19 16:29:05,55
7345,1320,31,Assignment,2024-10-29 07:11:02,111
7346,1007,28,Quiz,2023-11-13 06:50:45,31
7347,740,48,Assignment,2025-05-16 22:45:05,44
7348,1449,40,Reading,2024-12-30 21:45:58,101
7349,194,47,Quiz,2024-05-31 22:24:21,77
7350,417,72,Quiz,2025-01-18 01:13:28,19
7351,1085,100,Assignment,2024-04-23 16:01:22,64
7352,526,10,Reading,2024-11-29 12:43:38,15
7353,745,87,Quiz,2024-07-04 01:32:17,24
7354,440,38,Discussion,2023-12-08 18:08:41,41
7355,15,69,Assignment,2024-02-02 08:08:02,7
7356,109,49,Video,2024-03-27 23:52:30,83
7357,968,60,Reading,2025-01-24 06:19:19,88
7358,968,10,Video,2024-08-25 22:10:38,105
7359,778,72,Video,2024-03-27 00:10:22,98
7360,1454,67,Discussion,2023-06-30 05:56:06,101
7361,1149,70,Assignment,2024-08-21 23:02:37,34
7362,321,87,Reading,2023-09-12 01:11:46,30
7363,403,65,Quiz,2024-03-25 01:11:49,33
7364,955,52,Quiz,2023-07-21 07:32:01,2
7365,90,79,Quiz,2023-12-24 02:12:36,108
7366,123,40,Reading,2024-01-18 13:04:02,34
7367,1098,21,Video,2024-08-10 23:31:26,28
7368,885,2,Video,2024-09-14 05:52:34,109
7369,456,19,Discussion,2024-08-03 16:57:01,59
7370,728,89,Discussion,2024-04-11 20:47:45,103
7371,484,8,Reading,2023-07-20 02:57:39,76
7372,1246,51,Assignment,2023-06-27 13:42:51,7
7373,71,37,Discussion,2024-01-10 10:01:12,113
7374,1136,79,Assignment,2024-07-20 20:13:59,19
7375,1450,25,Quiz,2024-11-06 17:49:09,18
7376,823,15,Assignment,2024-12-10 03:55:15,15
7377,172,15,Quiz,2023-08-02 02:25:25,62
7378,298,86,Discussion,2023-09-26 22:24:37,18
7379,1340,84,Video,2024-05-30 17:03:46,28
7380,304,49,Assignment,2025-02-13 09:00:43,96
7381,695,56,Video,2024-09-21 20:33:20,16
7382,978,93,Quiz,2024-08-27 22:42:15,7
7383,483,74,Discussion,2024-04-18 13:07:35,120
7384,1072,26,Video,2024-07-03 12:47:37,22
7385,40,77,Discussion,2023-10-19 04:19:41,74
7386,1271,99,Quiz,2024-02-23 13:08:51,54
7387,264,49,Assignment,2025-05-16 23:05:39,89
7388,276,69,Video,2025-05-30 19:00:39,58
7389,1105,3,Reading,2024-08-02 04:22:48,7
7390,1260,98,Quiz,2025-04-02 04:23:07,59
7391,49,82,Video,2025-01-05 09:31:22,16
7392,703,2,Discussion,2023-09-07 17:07:59,65
7393,717,10,Assignment,2023-07-29 20:55:37,29
7394,278,71,Video,2024-11-11 03:56:03,41
7395,503,86,Assignment,2024-11-29 09:55:06,118
7396,672,44,Reading,2025-01-27 06:07:15,100
7397,100,64,Quiz,2025-02-08 09:12:52,18
7398,704,91,Discussion,2024-01-14 21:15:15,18
7399,452,48,Assignment,2024-10-09 07:39:13,113
7400,169,1,Reading,2024-11-07 18:19:17,30
7401,610,96,Video,2024-06-29 07:34:44,58
7402,643,22,Video,2024-09-24 08:17:25,97
7403,1007,38,Discussion,2023-08-12 23:27:41,5
7404,308,66,Video,2023-12-01 09:23:53,79
7405,206,66,Video,2024-12-15 23:58:51,23
7406,1193,15,Discussion,2025-02-25 20:44:00,55
7407,173,19,Video,2023-08-08 18:05:36,14
7408,166,32,Video,2024-01-25 01:02:29,113
7409,6,24,Discussion,2024-07-02 20:32:32,12
7410,1427,50,Reading,2023-07-17 21:02:12,108
7411,531,7,Video,2023-08-02 03:23:04,93
7412,827,30,Discussion,2023-11-26 07:40:12,72
7413,690,98,Discussion,2024-06-16 07:03:52,48
7414,1174,11,Video,2024-10-13 08:00:12,44
7415,1339,69,Reading,2024-02-14 10:59:44,43
7416,522,47,Video,2024-04-02 07:53:00,117
7417,611,16,Video,2023-11-06 03:38:53,42
7418,190,4,Assignment,2025-06-01 04:17:52,116
7419,894,39,Assignment,2025-03-25 01:35:33,70
7420,262,44,Assignment,2023-11-07 20:17:27,25
7421,1077,49,Video,2025-03-16 13:48:50,14
7422,130,60,Quiz,2024-01-01 16:32:42,43
7423,165,96,Assignment,2024-03-05 09:45:22,106
7424,563,62,Video,2024-07-11 15:28:08,37
7425,1052,97,Reading,2023-07-06 04:38:29,12
7426,1122,20,Reading,2024-12-10 11:18:20,118
7427,1321,1,Discussion,2023-07-30 20:26:51,118
7428,909,79,Reading,2025-05-17 01:10:27,64
7429,955,5,Quiz,2025-04-14 18:48:42,42
7430,467,39,Discussion,2023-08-26 00:18:45,68
7431,240,79,Assignment,2024-03-29 17:05:41,59
7432,1182,79,Assignment,2024-09-01 15:17:18,88
7433,703,60,Discussion,2024-08-06 12:41:30,69
7434,1140,7,Quiz,2024-06-29 02:49:28,83
7435,322,59,Quiz,2025-01-10 04:38:43,90
7436,409,94,Video,2024-02-19 11:52:05,56
7437,729,28,Assignment,2024-02-24 06:14:32,102
7438,46,48,Assignment,2024-08-17 12:04:07,93
7439,136,91,Discussion,2023-08-01 00:30:27,114
7440,1197,72,Discussion,2025-01-15 21:08:54,25
7441,150,44,Assignment,2024-06-06 02:42:31,81
7442,514,57,Assignment,2023-12-21 01:07:20,12
7443,1252,92,Video,2024-05-31 21:27:01,32
7444,927,95,Assignment,2023-11-06 14:33:25,71
7445,1500,58,Reading,2024-06-03 23:55:18,30
7446,412,7,Reading,2024-10-12 23:54:18,85
7447,891,94,Video,2024-02-23 20:35:15,91
7448,948,26,Reading,2024-02-21 22:25:51,62
7449,153,12,Video,2024-08-22 20:50:54,26
7450,500,46,Assignment,2023-06-11 03:24:16,11
7451,1081,82,Quiz,2024-09-08 09:34:16,51
7452,821,71,Video,2024-02-23 11:32:58,94
7453,614,8,Assignment,2025-04-15 22:16:05,6
7454,440,65,Assignment,2024-10-28 07:29:21,98
7455,547,46,Discussion,2024-01-06 07:48:17,63
7456,220,19,Assignment,2023-11-14 07:58:42,102
7457,582,86,Assignment,2023-12-12 16:31:10,35
7458,1050,9,Assignment,2024-08-18 18:32:52,73
7459,146,19,Assignment,2023-08-10 15:37:01,4
7460,1119,70,Video,2024-02-21 00:30:54,102
7461,1134,49,Quiz,2023-06-23 16:54:18,106
7462,1245,22,Discussion,2023-07-20 12:17:46,41
7463,403,81,Video,2024-10-08 07:58:13,3
7464,847,41,Discussion,2024-04-18 23:00:46,29
7465,126,75,Quiz,2025-03-27 19:49:03,66
7466,1260,24,Reading,2023-10-20 10:53:21,92
7467,1493,60,Quiz,2024-06-02 05:36:10,71
7468,1198,98,Video,2025-01-10 15:36:54,71
7469,118,29,Discussion,2024-06-08 03:27:35,109
7470,857,99,Discussion,2023-06-26 11:46:23,44
7471,27,59,Reading,2024-11-14 13:37:31,38
7472,1228,54,Discussion,2023-11-05 02:05:28,119
7473,522,49,Reading,2025-04-14 23:12:47,26
7474,1125,21,Quiz,2024-11-17 03:02:40,32
7475,1293,87,Assignment,2024-04-06 04:26:19,38
7476,112,13,Video,2025-04-02 18:09:38,3
7477,105,75,Assignment,2023-07-14 01:11:23,97
7478,908,37,Discussion,2024-12-26 17:06:50,74
7479,1075,41,Quiz,2024-12-28 17:57:10,100
7480,428,46,Quiz,2024-02-24 11:42:04,103
7481,421,54,Assignment,2024-01-06 22:23:16,19
7482,1081,91,Reading,2024-11-17 17:23:01,36
7483,1122,8,Quiz,2024-12-23 15:13:18,103
7484,508,85,Reading,2023-12-26 03:44:58,104
7485,301,91,Quiz,2024-01-21 20:49:23,38
7486,350,66,Reading,2024-06-03 13:14:56,91
7487,54,70,Video,2024-06-26 00:21:07,29
7488,1197,52,Reading,2024-05-16 22:09:41,38
7489,609,37,Video,2024-05-14 03:42:57,71
7490,1339,89,Video,2024-01-19 21:04:26,42
7491,847,74,Video,2024-04-17 13:24:17,67
7492,589,34,Discussion,2023-11-20 13:40:00,15
7493,1014,78,Reading,2024-08-03 07:45:36,113
7494,604,31,Assignment,2023-10-10 19:58:08,36
7495,237,41,Assignment,2025-01-11 10:16:23,53
7496,245,21,Discussion,2024-05-05 07:17:33,35
7497,479,88,Reading,2023-10-01 07:52:48,100
7498,575,45,Quiz,2024-06-11 11:01:37,85
7499,148,60,Reading,2025-03-17 11:24:59,83
7500,1116,21,Reading,2024-01-11 02:02:17,34
7501,961,91,Discussion,2024-05-04 23:17:01,62
7502,903,64,Discussion,2024-12-12 10:04:24,17
7503,463,22,Discussion,2024-03-17 03:21:48,27
7504,1170,86,Assignment,2025-05-24 13:54:19,53
7505,133,47,Video,2023-10-30 17:38:54,99
7506,1351,48,Discussion,2023-09-05 03:54:25,50
7507,1323,51,Quiz,2024-12-18 04:15:45,119
7508,1137,78,Assignment,2024-12-09 04:44:46,85
7509,1381,70,Quiz,2024-06-02 02:55:35,119
7510,1280,96,Discussion,2024-06-18 19:52:08,67
7511,783,4,Discussion,2023-11-01 15:01:06,76
7512,689,79,Discussion,2023-10-02 00:07:44,62
7513,424,5,Discussion,2023-08-31 14:20:22,63
7514,1341,8,Discussion,2025-03-06 23:48:41,91
7515,3,54,Discussion,2023-09-22 02:51:08,50
7516,1348,79,Assignment,2023-11-04 14:21:52,76
7517,648,23,Assignment,2024-02-13 19:23:43,42
7518,1178,71,Assignment,2024-05-25 02:59:52,111
7519,1277,49,Assignment,2024-12-25 11:51:26,54
7520,511,97,Video,2023-09-27 13:05:38,46
7521,238,34,Reading,2024-02-29 09:08:48,62
7522,1216,15,Assignment,2024-06-09 05:57:36,39
7523,840,64,Video,2025-01-01 11:07:10,79
7524,1000,52,Assignment,2024-05-29 22:42:28,28
7525,608,56,Quiz,2024-03-03 14:04:50,114
7526,573,22,Discussion,2024-08-24 03:59:00,98
7527,878,64,Quiz,2025-01-25 08:10:36,105
7528,875,70,Discussion,2025-01-17 05:34:44,86
7529,1449,76,Video,2023-11-14 01:29:05,69
7530,1232,58,Assignment,2023-10-21 21:43:57,40
7531,189,97,Quiz,2024-05-11 13:07:04,117
7532,171,94,Assignment,2024-12-24 17:36:26,105
7533,930,4,Assignment,2023-09-17 14:23:57,48
7534,931,71,Quiz,2023-10-09 12:33:40,3
7535,496,21,Discussion,2024-11-28 04:49:35,7
7536,624,25,Quiz,2023-12-06 08:10:28,111
7537,1364,18,Discussion,2024-08-29 01:56:14,31
7538,485,52,Video,2024-02-02 20:22:52,54
7539,1455,74,Quiz,2024-07-12 18:32:59,71
7540,731,8,Reading,2025-04-06 04:03:19,118
7541,1447,20,Quiz,2024-11-13 04:21:37,35
7542,188,52,Video,2023-08-11 01:52:35,98
7543,292,52,Assignment,2024-06-11 18:50:20,83
7544,1247,72,Video,2024-04-03 01:58:27,115
7545,232,67,Video,2024-02-05 06:25:58,110
7546,60,82,Assignment,2023-11-01 05:41:03,110
7547,1199,59,Assignment,2025-02-15 11:56:42,105
7548,10,16,Quiz,2024-06-07 21:42:30,38
7549,1473,1,Quiz,2024-09-10 14:44:51,36
7550,865,51,Video,2024-06-15 14:19:44,10
7551,1084,77,Video,2024-09-06 19:49:47,115
7552,1017,72,Quiz,2025-01-04 13:46:28,103
7553,1136,47,Assignment,2024-12-22 16:38:21,35
7554,1030,80,Video,2025-05-11 05:00:07,95
7555,1220,25,Video,2023-10-20 10:35:38,87
7556,553,72,Quiz,2024-08-13 08:22:16,50
7557,439,79,Quiz,2024-12-12 17:29:36,102
7558,53,90,Reading,2024-07-01 06:38:19,79
7559,634,63,Quiz,2024-11-06 01:26:17,81
7560,1313,25,Assignment,2024-09-05 12:58:46,50
7561,1204,41,Video,2023-08-04 03:09:35,88
7562,1057,62,Reading,2025-01-23 23:04:03,23
7563,308,47,Assignment,2024-05-11 00:57:58,1
7564,998,80,Assignment,2025-03-02 03:15:25,66
7565,685,46,Assignment,2024-12-20 09:52:38,116
7566,902,76,Video,2024-08-27 04:39:47,47
7567,615,18,Assignment,2025-02-23 20:55:33,19
7568,166,84,Quiz,2023-09-04 20:28:30,112
7569,398,25,Quiz,2023-10-12 09:16:57,77
7570,1116,60,Discussion,2024-06-15 08:35:49,10
7571,163,90,Video,2025-01-29 00:07:38,26
7572,1296,92,Quiz,2023-12-29 19:42:21,120
7573,689,81,Video,2024-03-24 04:58:58,101
7574,801,95,Assignment,2025-04-22 12:00:58,66
7575,611,71,Reading,2024-09-03 18:10:56,68
7576,1292,71,Video,2024-01-12 15:43:39,118
7577,1445,65,Video,2025-03-07 18:39:59,47
7578,664,17,Discussion,2023-11-15 12:19:54,87
7579,698,78,Discussion,2024-07-21 02:59:52,93
7580,1140,19,Video,2024-04-27 03:41:59,96
7581,1285,45,Discussion,2025-02-28 16:46:18,85
7582,42,40,Video,2023-09-30 13:25:47,22
7583,1499,16,Assignment,2024-09-05 21:14:48,89
7584,288,9,Assignment,2023-07-06 15:12:35,8
7585,224,83,Reading,2024-02-13 10:42:56,30
7586,1445,94,Video,2024-08-14 14:30:37,38
7587,808,4,Reading,2024-04-19 17:21:45,16
7588,1101,7,Discussion,2023-10-21 10:02:56,74
7589,855,56,Reading,2024-02-03 17:23:56,51
7590,1039,33,Video,2024-02-01 15:31:22,42
7591,724,68,Assignment,2024-07-23 04:14:17,116
7592,1433,81,Discussion,2024-03-26 21:42:06,80
7593,962,7,Reading,2023-11-22 02:58:27,110
7594,1032,12,Video,2023-11-17 23:16:32,73
7595,937,78,Video,2025-01-19 10:04:37,52
7596,1202,60,Assignment,2024-07-30 14:15:26,98
7597,747,81,Reading,2025-03-24 08:08:09,69
7598,472,15,Discussion,2023-10-07 05:27:53,10
7599,472,8,Reading,2025-02-25 13:57:16,8
7600,496,2,Video,2024-05-01 13:15:43,57
7601,286,38,Discussion,2024-02-25 04:11:27,101
7602,1433,16,Assignment,2023-09-29 13:39:04,10
7603,823,73,Discussion,2025-03-17 10:09:45,59
7604,1225,39,Discussion,2025-01-10 18:14:52,15
7605,297,88,Assignment,2024-05-11 22:37:24,26
7606,670,57,Discussion,2024-03-01 11:39:59,48
7607,1113,40,Assignment,2024-11-27 01:12:10,10
7608,574,8,Quiz,2024-04-18 02:45:17,22
7609,1283,94,Assignment,2024-12-23 03:56:39,6
7610,1094,52,Discussion,2025-01-14 06:28:40,8
7611,552,64,Quiz,2023-09-24 03:43:50,12
7612,742,89,Quiz,2024-09-20 18:00:07,20
7613,864,68,Reading,2024-05-23 13:50:03,95
7614,337,43,Discussion,2023-10-25 06:37:39,55
7615,74,54,Assignment,2024-01-28 16:54:10,80
7616,1246,91,Quiz,2024-04-16 11:53:22,40
7617,35,49,Video,2023-08-06 22:40:36,31
7618,881,78,Assignment,2025-04-27 23:15:34,1
7619,867,30,Video,2023-08-25 22:52:02,113
7620,439,95,Reading,2023-10-27 06:44:28,99
7621,1093,88,Video,2023-10-29 17:40:04,25
7622,214,46,Discussion,2025-03-03 15:09:58,109
7623,880,67,Discussion,2024-03-23 11:27:13,40
7624,708,87,Assignment,2023-10-03 03:24:53,120
7625,594,3,Reading,2025-02-05 21:51:52,107
7626,1219,58,Reading,2024-02-11 00:04:31,108
7627,796,67,Discussion,2024-10-22 17:42:32,21
7628,930,27,Quiz,2023-10-16 03:39:30,31
7629,1358,50,Reading,2024-12-17 18:18:07,5
7630,321,3,Discussion,2023-08-30 03:46:38,116
7631,1181,5,Reading,2023-09-10 18:03:00,89
7632,505,15,Video,2025-02-21 09:19:53,107
7633,1,62,Discussion,2023-12-20 22:17:10,99
7634,1307,96,Assignment,2024-08-28 03:07:12,45
7635,1220,49,Reading,2023-07-01 13:23:54,80
7636,331,74,Discussion,2023-09-20 12:37:36,90
7637,1148,12,Reading,2024-08-27 15:56:53,38
7638,761,65,Quiz,2023-11-22 22:52:10,11
7639,426,86,Quiz,2024-11-03 12:41:30,82
7640,867,77,Quiz,2023-10-10 03:15:17,64
7641,784,74,Reading,2024-06-06 06:00:23,104
7642,1261,83,Video,2024-01-22 23:14:42,108
7643,256,57,Quiz,2024-05-13 23:34:01,22
7644,1165,7,Quiz,2024-06-28 14:50:41,92
7645,1096,59,Reading,2024-07-22 13:49:29,101
7646,84,58,Assignment,2025-02-11 15:16:01,65
7647,1267,62,Discussion,2023-10-10 20:48:34,44
7648,1154,8,Discussion,2025-05-11 18:20:14,49
7649,835,94,Video,2024-08-18 03:52:11,4
7650,648,85,Discussion,2023-06-30 02:27:05,7
7651,369,32,Video,2023-08-29 07:12:54,5
7652,817,9,Assignment,2024-08-12 15:26:49,90
7653,1155,79,Discussion,2025-03-28 07:16:27,9
7654,1095,71,Quiz,2023-09-11 02:10:07,102
7655,1257,67,Quiz,2024-02-14 19:47:57,46
7656,494,25,Reading,2024-01-11 23:35:01,12
7657,456,43,Video,2025-04-14 14:08:52,71
7658,1449,69,Quiz,2024-12-13 03:11:17,69
7659,1420,69,Video,2024-08-06 22:04:05,96
7660,1287,14,Quiz,2024-10-17 11:39:40,108
7661,158,61,Discussion,2024-05-20 04:02:42,72
7662,1350,52,Reading,2023-06-18 10:20:59,7
7663,1443,50,Assignment,2024-11-30 02:48:56,114
7664,213,78,Reading,2024-11-05 21:38:58,7
7665,79,93,Quiz,2024-06-23 11:17:59,91
7666,606,29,Video,2025-05-03 23:41:50,116
7667,953,90,Assignment,2025-02-16 09:59:01,67
7668,1278,56,Reading,2023-09-21 09:21:58,109
7669,772,84,Quiz,2024-12-31 03:51:19,97
7670,609,8,Quiz,2023-09-20 02:35:40,47
7671,825,40,Reading,2024-12-15 20:09:53,89
7672,1103,66,Quiz,2025-04-11 22:47:13,43
7673,25,2,Video,2024-09-27 20:18:53,98
7674,1386,27,Reading,2023-07-08 20:21:45,59
7675,1214,22,Reading,2023-08-09 02:38:13,100
7676,1253,12,Reading,2025-01-12 01:54:23,56
7677,667,74,Reading,2025-05-26 17:14:33,74
7678,659,18,Discussion,2024-03-06 14:51:46,9
7679,1450,54,Discussion,2025-04-08 23:03:18,26
7680,1381,55,Assignment,2025-01-05 01:27:10,50
7681,385,88,Assignment,2023-12-23 04:27:15,27
7682,360,5,Quiz,2024-05-10 00:31:23,86
7683,679,76,Video,2023-10-13 06:43:33,38
7684,1354,88,Assignment,2024-01-09 11:38:49,106
7685,1338,6,Video,2024-03-17 02:50:23,49
7686,1304,5,Discussion,2024-02-27 02:27:55,77
7687,1265,61,Reading,2023-09-22 04:14:14,54
7688,1068,6,Quiz,2024-12-25 21:56:00,56
7689,560,64,Video,2024-10-17 19:29:19,66
7690,1117,64,Discussion,2025-05-11 16:55:36,30
7691,1004,100,Assignment,2024-08-16 07:46:26,83
7692,727,45,Assignment,2023-09-21 07:45:18,73
7693,270,16,Reading,2023-12-23 11:38:52,76
7694,83,31,Discussion,2024-10-17 02:17:54,24
7695,621,12,Quiz,2024-10-19 01:33:07,39
7696,1110,32,Assignment,2023-07-04 23:17:34,111
7697,933,32,Discussion,2023-08-23 18:08:07,113
7698,894,89,Video,2024-12-19 16:02:14,113
7699,1425,75,Video,2023-09-08 16:36:38,12
7700,143,76,Discussion,2023-08-12 08:51:57,74
7701,455,59,Quiz,2024-12-28 12:31:27,116
7702,453,63,Discussion,2023-11-09 15:09:15,80
7703,33,11,Video,2024-01-08 18:50:33,43
7704,1136,26,Reading,2024-08-10 23:34:47,1
7705,1427,54,Quiz,2023-12-15 04:15:03,60
7706,1340,31,Reading,2024-03-01 16:54:10,5
7707,1251,59,Discussion,2024-10-22 10:22:28,79
7708,1213,62,Reading,2023-12-22 08:11:50,52
7709,601,100,Video,2025-05-02 22:41:01,78
7710,920,77,Video,2024-04-18 19:33:07,43
7711,1473,47,Reading,2024-12-14 03:29:24,89
7712,485,7,Video,2024-06-13 07:01:04,76
7713,1012,6,Assignment,2024-06-17 00:55:27,37
7714,164,33,Discussion,2023-07-21 17:51:05,17
7715,602,38,Discussion,2024-05-09 00:49:24,9
7716,21,9,Video,2025-03-09 02:41:39,120
7717,14,32,Discussion,2023-09-15 15:06:52,17
7718,240,68,Discussion,2025-03-07 08:16:09,65
7719,1119,91,Reading,2023-07-29 23:13:54,79
7720,658,48,Assignment,2025-02-27 01:27:46,6
7721,231,48,Reading,2023-06-10 09:42:25,45
7722,346,4,Video,2023-11-05 09:36:59,34
7723,999,47,Discussion,2024-12-21 00:02:51,53
7724,155,10,Video,2024-02-29 14:05:48,116
7725,520,4,Quiz,2024-03-17 17:27:24,63
7726,747,58,Discussion,2024-04-29 06:13:36,49
7727,309,62,Video,2025-02-24 01:50:21,34
7728,1249,95,Assignment,2024-02-24 16:37:15,36
7729,80,79,Quiz,2023-08-09 21:25:49,21
7730,1360,72,Reading,2023-06-10 05:58:19,64
7731,1242,19,Discussion,2024-07-18 20:16:44,98
7732,792,68,Discussion,2024-09-30 08:52:54,40
7733,230,69,Quiz,2025-04-01 12:28:35,7
7734,1431,74,Discussion,2024-06-07 22:31:10,16
7735,224,13,Discussion,2024-06-29 01:24:23,110
7736,941,83,Reading,2023-06-15 10:39:52,34
7737,509,49,Quiz,2024-07-09 17:06:52,75
7738,506,11,Assignment,2024-11-21 18:58:16,13
7739,433,84,Quiz,2024-03-24 00:30:26,7
7740,516,81,Discussion,2024-03-06 05:12:26,41
7741,1062,57,Reading,2025-01-04 10:43:10,104
7742,1112,4,Video,2024-05-12 06:22:24,9
7743,316,26,Reading,2025-04-18 15:56:40,52
7744,1144,8,Reading,2023-07-03 09:36:57,71
7745,653,27,Quiz,2024-04-10 22:11:36,103
7746,290,50,Video,2025-02-10 23:05:53,111
7747,623,9,Discussion,2024-06-25 21:05:17,105
7748,1060,73,Assignment,2024-10-20 16:12:58,83
7749,1316,30,Quiz,2024-07-08 11:32:49,33
7750,728,46,Quiz,2023-10-02 12:13:00,8
7751,1239,9,Discussion,2025-04-20 07:27:28,62
7752,125,30,Discussion,2024-12-29 20:04:36,107
7753,1003,17,Reading,2024-11-03 00:19:36,98
7754,695,66,Quiz,2025-04-11 07:21:58,117
7755,486,48,Reading,2025-04-19 17:35:13,104
7756,382,37,Reading,2023-08-21 22:20:19,119
7757,628,10,Quiz,2024-02-11 07:24:25,21
7758,929,56,Video,2025-04-18 05:49:34,84
7759,1046,21,Quiz,2025-05-10 08:58:23,63
7760,1246,29,Video,2023-11-22 06:39:51,110
7761,331,24,Video,2024-07-11 07:33:27,71
7762,661,43,Video,2023-10-01 05:40:16,98
7763,267,73,Discussion,2024-03-30 08:44:24,57
7764,798,71,Assignment,2023-06-22 16:06:31,33
7765,431,93,Quiz,2024-08-17 15:30:11,27
7766,1123,58,Video,2024-06-18 22:27:31,97
7767,833,57,Video,2023-12-06 10:49:59,51
7768,1287,93,Assignment,2024-07-24 04:26:51,16
7769,668,72,Reading,2024-02-02 09:16:28,68
7770,674,62,Quiz,2025-04-01 15:44:42,34
7771,1193,29,Reading,2025-01-21 16:24:19,78
7772,1005,12,Reading,2025-03-17 04:51:43,69
7773,987,33,Video,2023-11-18 22:38:23,113
7774,332,54,Quiz,2023-12-05 23:53:31,105
7775,1359,62,Reading,2024-07-09 10:04:45,41
7776,1014,75,Video,2025-04-25 06:39:51,90
7777,768,87,Assignment,2024-05-02 03:04:10,117
7778,774,56,Discussion,2024-07-23 07:05:10,88
7779,865,63,Reading,2024-09-03 09:38:05,74
7780,945,62,Reading,2025-05-15 04:20:38,38
7781,1393,4,Quiz,2025-01-27 06:15:58,37
7782,559,42,Quiz,2024-09-16 12:02:04,6
7783,277,46,Reading,2023-08-31 18:33:35,19
7784,649,13,Video,2024-02-11 06:52:20,102
7785,1167,81,Video,2024-07-08 00:58:15,42
7786,58,98,Discussion,2023-09-16 19:37:52,67
7787,1071,70,Discussion,2023-07-07 00:14:28,29
7788,491,66,Quiz,2023-06-20 16:18:16,8
7789,1495,99,Reading,2024-08-26 18:13:11,26
7790,13,37,Quiz,2025-02-11 19:27:53,114
7791,560,49,Assignment,2023-07-22 04:02:27,89
7792,1470,34,Reading,2023-08-21 06:19:10,51
7793,142,56,Discussion,2025-02-26 12:58:26,30
7794,1222,15,Assignment,2025-05-13 07:36:12,29
7795,390,70,Assignment,2025-04-30 02:42:31,40
7796,929,71,Video,2024-10-08 10:38:36,115
7797,923,68,Video,2024-12-25 04:14:41,87
7798,616,72,Reading,2023-09-27 19:30:15,112
7799,583,30,Video,2023-09-19 05:39:14,79
7800,50,92,Quiz,2024-09-12 13:57:51,84
7801,48,37,Assignment,2025-02-28 07:40:33,27
7802,676,57,Assignment,2023-06-21 15:34:40,112
7803,259,70,Assignment,2024-04-12 15:27:08,36
7804,1320,20,Discussion,2024-04-16 04:37:40,49
7805,565,79,Quiz,2024-02-01 12:00:08,36
7806,1256,89,Quiz,2024-12-14 20:12:06,98
7807,897,14,Reading,2024-12-02 07:14:43,56
7808,757,73,Reading,2023-08-05 18:52:40,57
7809,750,2,Discussion,2025-03-08 11:06:18,32
7810,1059,2,Assignment,2023-12-03 04:06:21,83
7811,760,58,Quiz,2024-01-20 12:40:21,57
7812,580,49,Assignment,2024-07-24 01:42:05,65
7813,852,49,Reading,2024-11-22 23:03:19,18
7814,970,50,Discussion,2024-12-26 23:59:56,20
7815,281,93,Reading,2023-11-25 21:11:52,3
7816,1081,89,Reading,2023-10-22 13:49:50,81
7817,1499,39,Video,2024-05-06 13:11:15,77
7818,989,6,Quiz,2025-05-07 07:14:53,74
7819,883,80,Video,2024-10-21 19:03:18,44
